Category,Subcategory,Difficulty,Question,Answer,Image
MUSIC,ALBUMCOVERS,HARD,Name the album,Absolution,resources/albumcovers/qm-albumcovers-69.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Attack Release,resources/albumcovers/qm-albumcovers-70.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Endtroducing,resources/albumcovers/qm-albumcovers-71.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Labour Of Love,resources/albumcovers/qm-albumcovers-72.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Led Zeppelin,resources/albumcovers/qm-albumcovers-73.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Licenced To Ill,resources/albumcovers/qm-albumcovers-74.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,News Of The World,resources/albumcovers/qm-albumcovers-75.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Yes,resources/albumcovers/qm-albumcovers-76.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Fever To Tell,resources/albumcovers/qm-albumcovers-77.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Information,resources/albumcovers/qm-albumcovers-78.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Oh Mercy,resources/albumcovers/qm-albumcovers-79.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Parallel Lines,resources/albumcovers/qm-albumcovers-80.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Raw Power,resources/albumcovers/qm-albumcovers-81.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Screamadelica,resources/albumcovers/qm-albumcovers-82.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,St Anger,resources/albumcovers/qm-albumcovers-83.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Show Your Bones,resources/albumcovers/qm-albumcovers-84.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Moondance,resources/albumcovers/qm-albumcovers-85.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Pretenders,resources/albumcovers/qm-albumcovers-86.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Synchronicity,resources/albumcovers/qm-albumcovers-87.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,St Elsewhere,resources/albumcovers/qm-albumcovers-88.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Funeral,resources/albumcovers/qm-albumcovers-89.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Aladdin Sane,resources/albumcovers/qm-albumcovers-90.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Push The Button,resources/albumcovers/qm-albumcovers-91.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Slowhand,resources/albumcovers/qm-albumcovers-92.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Transformer,resources/albumcovers/qm-albumcovers-93.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Elephant,resources/albumcovers/qm-albumcovers-94.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Animals,resources/albumcovers/qm-albumcovers-95.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,The Specials,resources/albumcovers/qm-albumcovers-96.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Think Tank,resources/albumcovers/qm-albumcovers-97.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Neon Blue,resources/albumcovers/qm-albumcovers-98.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Paranoid,resources/albumcovers/qm-albumcovers-99.jpg
MUSIC,ALBUMCOVERS,HARD,Name the album,Peter Gabriel,resources/albumcovers/qm-albumcovers-100.jpg
