Category,Subcategory,Difficulty,Question,Answer,Image
Geography,Landmarks,MEDIUM,Name this landmark,Kilimanjaro,resources/landmarks/qm-landmarks-53.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Sagrada Familia,resources/landmarks/qm-landmarks-54.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Great Buddha,resources/landmarks/qm-landmarks-55.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Chapel Bridge,resources/landmarks/qm-landmarks-56.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Gateway Arch,resources/landmarks/qm-landmarks-57.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Chrysler Building,resources/landmarks/qm-landmarks-58.jpg
Geography,Landmarks,MEDIUM,Name this landmark,Tiananmen Gate,resources/landmarks/qm-landmarks-59.jpg
Geography,Landmarks,HARD,Name this landmark,Palace of Versailles,resources/landmarks/qm-landmarks-60.jpg
Geography,Landmarks,HARD,Name this landmark,Notre Dame,resources/landmarks/qm-landmarks-61.jpg
Geography,Landmarks,HARD,Name this landmark,Brandenburg Gate,resources/landmarks/qm-landmarks-62.jpg
Geography,Landmarks,HARD,Name this landmark,Temple of Luxor,resources/landmarks/qm-landmarks-63.jpg
Geography,Landmarks,HARD,Name this landmark,Rialto Bridge,resources/landmarks/qm-landmarks-64.jpg
Geography,Landmarks,HARD,Name this landmark,Westminster,resources/landmarks/qm-landmarks-65.jpg
Geography,Landmarks,HARD,Name this landmark,Bellagio Hotel,resources/landmarks/qm-landmarks-66.jpg
Geography,Landmarks,HARD,Name this landmark,Chichen Itza,resources/landmarks/qm-landmarks-67.jpg
Geography,Landmarks,HARD,Name this landmark,Trafalgar Square,resources/landmarks/qm-landmarks-68.jpg
Geography,Landmarks,HARD,Name this landmark,Little Mermaid,resources/landmarks/qm-landmarks-69.jpg
Geography,Landmarks,HARD,Name this landmark,Mont St Michel,resources/landmarks/qm-landmarks-70.jpg
Geography,Landmarks,HARD,Name this landmark,Kremlin Palace,resources/landmarks/qm-landmarks-71.jpg
Geography,Landmarks,HARD,Name this landmark,Cappadocia,resources/landmarks/qm-landmarks-72.jpg
Geography,Landmarks,HARD,Name this landmark,Cloud Gate,resources/landmarks/qm-landmarks-73.jpg
Geography,Landmarks,HARD,Name this landmark,Petronas Towers,resources/landmarks/qm-landmarks-74.jpg
Geography,Landmarks,HARD,Name this landmark,Giant Swing,resources/landmarks/qm-landmarks-75.jpg
Geography,Landmarks,HARD,Name this landmark,Angkor Wat,resources/landmarks/qm-landmarks-76.jpg
Geography,Landmarks,HARD,Name this landmark,Twelve Apostles,resources/landmarks/qm-landmarks-77.jpg
Geography,Landmarks,HARD,Name this landmark,Angel Falls,resources/landmarks/qm-landmarks-78.jpg
Geography,Landmarks,HARD,Name this landmark,Trevi Fountain,resources/landmarks/qm-landmarks-79.jpg
Geography,Landmarks,HARD,Name this landmark,Nelsons Column,resources/landmarks/qm-landmarks-80.jpg
Geography,Landmarks,HARD,Name this landmark,Space Needle,resources/landmarks/qm-landmarks-81.jpg
Geography,Landmarks,HARD,Name this landmark,Easter Island,resources/landmarks/qm-landmarks-82.jpg
Geography,Landmarks,HARD,Name this landmark,Terracotta Army,resources/landmarks/qm-landmarks-83.jpg
Geography,Landmarks,HARD,Name this landmark,Golden Temple,resources/landmarks/qm-landmarks-84.jpg
Geography,Landmarks,HARD,Name this landmark,Casa Mila,resources/landmarks/qm-landmarks-85.jpg
Geography,Landmarks,HARD,Name this landmark,Petra,resources/landmarks/qm-landmarks-86.jpg
Geography,Landmarks,HARD,Name this landmark,Hagia Sophia,resources/landmarks/qm-landmarks-87.jpg
Geography,Landmarks,HARD,Name this landmark,Willis Tower,resources/landmarks/qm-landmarks-88.jpg
Geography,Landmarks,HARD,Name this landmark,Tower of London,resources/landmarks/qm-landmarks-89.jpg
Geography,Landmarks,HARD,Name this landmark,Dubrovnik Walls,resources/landmarks/qm-landmarks-90.jpg
Geography,Landmarks,HARD,Name this landmark,Oriental Pearl,resources/landmarks/qm-landmarks-91.jpg
Geography,Landmarks,HARD,Name this landmark,Neuschwanstein,resources/landmarks/qm-landmarks-92.jpg
Geography,Landmarks,HARD,Name this landmark,Wailing Wall,resources/landmarks/qm-landmarks-93.jpg
Geography,Landmarks,HARD,Name this landmark,Ponte Vecchio,resources/landmarks/qm-landmarks-94.jpg
Geography,Landmarks,HARD,Name this landmark,Al Aqsa Mosque,resources/landmarks/qm-landmarks-95.jpg
Geography,Landmarks,HARD,Name this landmark,Burj Khalifa,resources/landmarks/qm-landmarks-96.jpg
Geography,Landmarks,HARD,Name this landmark,Potala Palace,resources/landmarks/qm-landmarks-97.jpg
Geography,Landmarks,HARD,Name this landmark,Pura Besakih,resources/landmarks/qm-landmarks-98.jpg
Geography,Landmarks,HARD,Name this landmark,Urquhart Castle,resources/landmarks/qm-landmarks-99.jpg
Geography,Landmarks,HARD,Name this landmark,Teotihuacan,resources/landmarks/qm-landmarks-100.jpg
